NUMERO_BOLETIM;DATAHORA_BOLETIM;DATA_INCLUSAO;TIPO_ACIDENTE;DESC_TIPO_ACIDENTE;COD_TEMPO;DESC_TEMPO;COD_PAVIMENTO;PAVIMENTO;COD_REGIONAL;DESC_REGIONAL;ORIGEM_BOLETIM;LOCAL_SINALIZADO;VELOCIDADE_PERMITIDA;COORDENADA_X;COORDENADA_Y;HORA_INFORMADA;INDICADOR_FATALIDADE;VALOR_UPS;DESCRIÇÃO_UPS;DATA_ALTERACAO_SMSA;VALOR_UPS_ANTIGA;DESCRIÇÃO_UPS_ANTIGA
2021-004053054-001;23/01/202115:30;25/01/202114:59;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIACIVIL;NÃO;0;0000610510.11;0007798672.57;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004056857-001;23/01/202119:40;25/01/202115:13;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000609403.07;0007808324.09;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004065284-001;25/01/202114:30;25/01/202115:44;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607373.45;0007795136.47;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004066956-001;25/01/202115:00;25/01/202115:52;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000618288.04;0007806073.07;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004069568-001;25/01/202115:18;25/01/202116:02;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000604981.08;0007791795.62;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004078374-001;25/01/202116:03;25/01/202116:39;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000607384.17;0007796735.24;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004085413-001;25/01/202116:31;25/01/202117:12;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;20;LESTE;POLICIAMILITAR;NÃO;0;0000614222.87;0007799623.11;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004089149-001;25/01/202116:15;25/01/202117:29;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000614999.67;0007802310.23;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004094299-001;25/01/202117:49;25/01/202117:52;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000606278.41;0007810980.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004095917-001;25/01/202108:00;25/01/202117:58;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608112.97;0007793173.61;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004103551-001;23/01/202116:00;25/01/202118:34;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000604448.28;0007804082.78;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004109652-001;25/01/202118:37;25/01/202119:05;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004115361-001;25/01/202109:18;25/01/202119:36;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607103.72;0007801932.47;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004116849-001;25/01/202118:32;25/01/202119:46;H04000;QUEDADEPESSOADEVEICULO;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000604886.14;0007808293.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004118101-001;25/01/202118:52;25/01/202119:54;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612826.05;0007793692.93;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004135713-001;25/01/202120:47;25/01/202121:37;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611347.56;0007799983.35;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004135739-001;25/01/202121:31;25/01/202121:37;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000610304.54;0007799668.82;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004159922-001;25/01/202123:44;26/01/202100:18;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608106.17;0007791262.79;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004183057-001;26/01/202106:59;26/01/202107:56;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004185028-001;26/01/202107:45;26/01/202108:13;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610710.19;0007796310.45;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004192108-001;26/01/202108:22;26/01/202109:08;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004196974-001;26/01/202108:26;26/01/202109:37;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000609370.80;0007802662.13;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004199692-001;26/01/202109:41;26/01/202109:51;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000607827.09;0007794057.56;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004202030-001;26/01/202109:42;26/01/202110:03;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000601642.10;0007786156.34;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004202343-001;26/01/202108:36;26/01/202110:05;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000611577.98;0007802896.81;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004207333-001;13/01/202115:40;26/01/202110:32;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIACIVIL;NÃO;0;0000604963.31;0007797961.88;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004209110-001;26/01/202109:43;26/01/202110:40;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004211190-001;19/01/202110:25;26/01/202110:52;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606609.61;0007798113.33;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004211673-001;26/01/202110:33;26/01/202110:55;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611123.61;0007799119.71;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004215208-001;26/01/202110:47;26/01/202111:12;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000612093.23;0007801762.59;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004221612-001;26/01/202111:09;26/01/202114:30;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000609829.39;0007799953.10;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004221666-001;26/01/202111:51;26/01/202111:52;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004225504-001;26/01/202111:54;26/01/202112:24;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607661.95;0007806170.94;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004227033-001;26/01/202111:53;26/01/202112:41;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606174.49;0007798716.30;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004230102-001;22/01/202122:40;26/01/202113:07;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIACIVIL;NÃO;0;0000600589.55;0007789443.21;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004235384-001;26/01/202112:50;26/01/202113:40;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000602800.13;0007789170.27;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004239642-001;26/01/202113:22;26/01/202114:03;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000612371.24;0007805886.49;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004244500-001;26/01/202113:53;26/01/202114:24;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608015.43;0007797165.35;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004244541-001;26/01/202108:32;26/01/202114:24;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607043.21;0007801910.94;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004262149-001;26/01/202114:40;26/01/202115:27;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000606137.30;0007797680.51;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004263080-001;26/01/202115:31;26/01/202115:31;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611524.13;0007802435.53;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004264148-002;26/01/202114:27;26/01/202116:58;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000605929.12;0007790628.88;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004273502-001;26/01/202106:45;26/01/202116:12;H04000;QUEDADEPESSOADEVEICULO;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000608591.84;0007809807.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004283160-001;26/01/202116:46;26/01/202116:50;H09002;COLISAODEVEICULOSCOMVITIMA;1;BOM;1;ASFALTO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608394.58;0007788325.85;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004288710-001;26/01/202117:02;26/01/202117:14;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000610234.99;0007799258.44;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004289652-001;26/01/202116:19;26/01/202117:19;H09002;COLISAODEVEICULOSCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000598469.16;0007790993.77;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004290698-001;26/01/202116:40;26/01/202117:23;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000606630.00;0007811919.15;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004291166-001;26/01/202116:44;26/01/202117:25;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607627.05;0007806183.98;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004292095-001;11/01/202106:30;26/01/202117:29;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000612486.33;0007805410.07;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004294508-001;26/01/202117:35;26/01/202117:39;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612230.40;0007793395.79;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004298430-001;26/01/202117:19;26/01/202118:00;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000604746.98;0007803961.50;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004299225-001;26/01/202117:17;26/01/202118:03;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000615759.54;0007804304.21;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-004302681-001;26/01/202116:05;26/01/202120:20;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000605466.54;0007792001.20;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009317360-001;22/02/202118:35;22/02/202120:29;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611329.74;0007796399.73;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009317422-001;22/02/202120:02;22/02/202120:29;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000610840.62;0007806983.77;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009324675-001;22/02/202120:11;22/02/202121:13;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;23;NORTE;POLICIAMILITAR;NÃO;0;0000613745.11;0007805377.36;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009333726-001;22/02/202122:00;22/02/202122:16;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000606837.65;0007807208.91;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009372870-001;23/02/202108:03;23/02/202108:07;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000607212.58;0007803369.98;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009375244-001;23/02/202108:14;23/02/202108:28;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611782.38;0007794831.05;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009375272-001;22/02/202117:10;23/02/202108:28;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000602204.84;0007787538.82;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009375993-001;23/02/202107:50;23/02/202108:35;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605835.52;0007798623.87;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009379907-001;23/02/202108:16;23/02/202109:03;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;24;OESTE;POLICIAMILITAR;NÃO;0;0000608045.33;0007791922.23;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009388739-001;23/02/202108:11;23/02/202109:54;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000602456.38;0007796778.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009389079-001;23/02/202109:18;23/02/202109:56;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000609140.29;0007803207.41;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009391102-001;05/01/202114:30;23/02/202110:07;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIACIVIL;NÃO;0;0000609693.01;0007797643.43;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009392674-001;23/02/202110:04;23/02/202110:16;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;22;NOROESTE;POLICIAMILITAR;NÃO;0;0000605836.61;0007798624.66;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009394134-001;23/02/202109:50;23/02/202110:23;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000612318.37;0007796573.58;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009399140-001;23/02/202110:09;23/02/202110:48;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000603363.42;0007789367.73;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009399347-001;23/02/202110:12;23/02/202110:49;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000611336.34;0007793704.92;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009400616-001;23/02/202110:02;23/02/202110:56;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;20;LESTE;POLICIAMILITAR;NÃO;0;0000615064.31;0007800330.71;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009408080-001;23/02/202110:43;23/02/202111:41;H02002;CAPOTAMENTO/TOMBAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000611704.09;0007804800.92;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009408889-001;23/02/202110:25;23/02/202111:45;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000614415.00;0007795610.26;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009410640-001;23/02/202111:21;23/02/202111:58;H08002;CHOQUEMECANICOCOMVITIMA;1;BOM;2;CONCRETO;22;NOROESTE;POLICIAMILITAR;NÃO;80;0000603678.67;0007796407.73;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009419380-001;23/02/202112:21;23/02/202113:06;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000612866.60;0007804540.18;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009429897-001;23/02/202113:49;23/02/202114:13;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610926.94;0007797391.56;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009430155-001;23/02/202112:20;23/02/202114:14;H06002;ATROPELAMENTODEPESSOASEMVITIMAFATAL;1;BOM;1;ASFALTO;19;CENTRO-SUL;POLICIACIVIL;NÃO;60;0000609578.23;0007797310.56;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009436061-001;23/02/202114:26;23/02/202114:37;H08002;CHOQUEMECANICOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;0;;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009449032-001;23/02/202114:34;23/02/202115:27;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;23;NORTE;POLICIAMILITAR;NÃO;0;0000609328.63;0007807163.50;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009456181-001;20/02/202101:30;23/02/202115:54;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009456859-001;23/02/202114:56;23/02/202115:57;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611679.43;0007801246.84;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009459696-001;23/02/202113:00;23/02/202116:07;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;21;NORDESTE;POLICIAMILITAR;NÃO;0;0000611626.45;0007799143.22;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009470510-001;22/02/202122:30;23/02/202116:52;H09002;COLISAODEVEICULOSCOMVITIMA;2;CHUVA;1;ASFALTO;20;LESTE;POLICIAMILITAR;NÃO;0;0000614552.11;0007800455.58;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009472250-001;23/02/202116:03;23/02/202116:59;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000606529.21;0007811740.95;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009473135-001;23/02/202115:37;23/02/202117:02;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;20;LESTE;POLICIAMILITAR;NÃO;0;0000616097.44;0007799454.21;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009475710-001;23/02/202117:11;23/02/202117:13;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;19;CENTRO-SUL;POLICIAMILITAR;NÃO;0;0000610243.25;0007791022.98;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009481000-001;23/02/202117:02;23/02/202118:07;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;26;VENDANOVA;POLICIAMILITAR;NÃO;0;0000605664.89;0007810131.40;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009485506-001;23/02/202116:36;23/02/202117:57;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000605485.95;0007799482.15;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009485590-001;23/02/202117:53;23/02/202117:57;H01002;ABALROAMENTOCOMVITIMA;0;NAOINFORMADO;0;NAOINFORMADO;25;PAMPULHA;POLICIAMILITAR;NÃO;0;0000608096.92;0007804706.90;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
2021-009490762-001;23/02/202117:37;23/02/202118:23;H01002;ABALROAMENTOCOMVITIMA;1;BOM;1;ASFALTO;18;BARREIRO;POLICIAMILITAR;NÃO;0;0000600286.99;0007788293.98;SIM;NÃO;0;NÃOINFORMADO;00/00/0000;0;NÃOINFORMADO
